id-mapa,anio,mes,dia,fecha,franja,tipo,subtipo,uso_arma,uso_moto,barrio,comuna,latitud,longitud,cantidad
185363,2021,MAYO,MIERCOLES,2021-05-19,19,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.612505,-58.434798,1
185364,2021,MAYO,VIERNES,2021-05-14,6,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.608586,-58.443353,1
185365,2021,MAYO,JUEVES,2021-05-20,19,Robo,Robo total,NO,NO,CABALLITO,6,-34.616942,-58.438616,1
185366,2021,MAYO,JUEVES,2021-05-20,20,Robo,Robo total,NO,NO,CABALLITO,6,-34.616231,-58.450013,1
185367,2021,MAYO,MIERCOLES,2021-05-19,17,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.608043,-58.44422,1
185368,2021,MAYO,VIERNES,2021-05-21,8,Robo,Robo total,NO,NO,CABALLITO,6,-34.612774,-58.434565,1
185370,2021,MAYO,DOMINGO,2021-05-23,14,Robo,Robo total,NO,NO,CABALLITO,6,-34.613932,-58.43421,1
185371,2021,MAYO,DOMINGO,2021-05-23,23,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.607034,-58.456642,1
185372,2021,MAYO,DOMINGO,2021-05-23,21,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.618831,-58.454795,1
185373,2021,MAYO,DOMINGO,2021-05-23,14,Hurto,Hurto automotor,NO,NO,CABALLITO,6,-34.615879,-58.443172,1
185379,2021,MAYO,SABADO,2021-05-22,0,Hurto,Hurto total,NO,NO,CABALLITO,6,-34.606193,-58.455033,1
185387,2021,MAYO,VIERNES,2021-05-21,11,Robo,Robo total,NO,NO,CABALLITO,6,-34.615072,-58.430874,1
185396,2021,MAYO,VIERNES,2021-05-21,8,Robo,Robo total,NO,NO,CABALLITO,6,-34.60655,-58.441663,1
185425,2021,MARZO,SABADO,2021-03-20,21,Robo,Robo total,NO,NO,CABALLITO,6,-34.605433,-58.432635,1
185518,2021,MAYO,LUNES,2021-05-17,17,Robo,Robo total,NO,NO,ALMAGRO,5,-34.610992,-58.425928,1
186374,2021,MARZO,MIERCOLES,2021-03-17,20,Robo,Robo total,NO,NO,CABALLITO,6,-34.620091,-58.440694,1
842693,2021,MARZO,DOMINGO,2021-03-21,16,Vialidad,Lesiones por siniestros viales,NO,NO,NUÑEZ,13,-34.548646,-58.455043,1
843027,2021,MARZO,JUEVES,2021-03-18,20,Vialidad,Lesiones por siniestros viales,NO,NO,NUÑEZ,13,-34.546039,-58.462374,1
846435,2021,MARZO,SABADO,2021-03-13,17,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.604136,-58.413188,1
846474,2021,MARZO,VIERNES,2021-03-19,18,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.613196,-58.424942,1
846605,2021,MARZO,LUNES,2021-03-08,17,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.616529,-58.416997,1
846683,2021,MARZO,JUEVES,2021-03-11,16,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.604971,-58.414738,1
846747,2021,MARZO,DOMINGO,2021-03-14,9,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.604034,-58.430414,1
846879,2021,MARZO,VIERNES,2021-03-12,20,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.614613,-58.420339,1
846893,2021,ENERO,DOMINGO,2021-01-03,8,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.611479,-58.421014,1
848919,2021,MAYO,MIERCOLES,2021-05-19,12,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.571132,-58.469586,1
849246,2021,MAYO,VIERNES,2021-05-14,22,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.578205,-58.493064,1
849281,2021,ENERO,VIERNES,2021-01-08,15,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.584205,-58.489504,1
849346,2021,ENERO,SABADO,2021-01-02,11,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.576067,-58.485011,1
849910,2021,MAYO,SABADO,2021-05-22,23,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.609522,-58.461641,1
849952,2021,MARZO,JUEVES,2021-03-11,20,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.62444,-58.45434,1
850025,2021,MARZO,MIERCOLES,2021-03-17,14,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.627945,-58.449314,1
850312,2021,MARZO,LUNES,2021-03-15,11,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.617278,-58.437094,1
850482,2021,MARZO,LUNES,2021-03-08,18,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.625718,-58.432819,1
854988,2021,MARZO,MARTES,2021-03-09,18,Vialidad,Lesiones por siniestros viales,NO,NO,BOCA,4,-34.633114,-58.358506,1
856814,2021,ENERO,SABADO,2021-01-09,21,Vialidad,Lesiones por siniestros viales,NO,NO,NUÑEZ,13,-34.553514,-58.464521,1
856867,2021,MARZO,SABADO,2021-03-20,14,Vialidad,Lesiones por siniestros viales,NO,NO,NUÑEZ,13,-34.539498,-58.469773,1
857549,2021,MAYO,DOMINGO,2021-05-16,10,Vialidad,Lesiones por siniestros viales,NO,NO,NUÑEZ,13,-34.539064,-58.464837,1
860574,2021,ENERO,DOMINGO,2021-01-03,23,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.620345,-58.424161,1
860801,2021,MARZO,DOMINGO,2021-03-21,14,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.600765,-58.415141,1
860853,2021,MARZO,SABADO,2021-03-13,10,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.603115,-58.43126,1
860891,2021,MAYO,MARTES,2021-05-18,9,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.615442,-58.412821,1
861107,2021,MAYO,MIERCOLES,2021-05-19,15,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.599954,-58.428211,1
863555,2021,ENERO,VIERNES,2021-01-01,14,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.573783,-58.474268,1
863574,2021,MARZO,SABADO,2021-03-20,23,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.569607,-58.478453,1
863673,2021,ENERO,JUEVES,2021-01-07,17,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.573337,-58.49696,1
863687,2021,ENERO,LUNES,2021-01-04,13,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.578385,-58.49111,1
863732,2021,ENERO,JUEVES,2021-01-07,21,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.58227,-58.49175,1
864354,2021,ENERO,SABADO,2021-01-09,21,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.625256,-58.453305,1
864421,2021,MAYO,JUEVES,2021-05-20,8,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.614852,-58.440725,1
864468,2021,MARZO,MIERCOLES,2021-03-10,17,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.605671,-58.456567,1
864522,2021,ENERO,LUNES,2021-01-04,17,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.617553,-58.446593,1
864640,2021,MAYO,VIERNES,2021-05-21,16,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.626223,-58.438167,1
864658,2021,MARZO,MIERCOLES,2021-03-10,16,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.618093,-58.438153,1
864680,2021,MARZO,LUNES,2021-03-15,11,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.617278,-58.437094,1
864738,2021,MARZO,VIERNES,2021-03-19,11,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.628324,-58.443068,1
864834,2021,ENERO,DOMINGO,2021-01-03,2,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.625133,-58.42718,1
864881,2021,MARZO,MIERCOLES,2021-03-17,20,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.629816,-58.446063,1
868689,2021,MAYO,VIERNES,2021-05-21,18,Vialidad,Lesiones por siniestros viales,NO,NO,BOCA,4,-34.630389,-58.363359,1
869190,2021,ENERO,VIERNES,2021-01-01,10,Vialidad,Lesiones por siniestros viales,NO,NO,BOCA,4,-34.637213,-58.367929,1
869194,2021,ENERO,VIERNES,2021-01-01,6,Vialidad,Lesiones por siniestros viales,NO,NO,BOCA,4,-34.637012,-58.366628,1
869229,2021,MARZO,VIERNES,2021-03-12,13,Vialidad,Lesiones por siniestros viales,NO,NO,BOCA,4,-34.628586,-58.356447,1
869442,2021,MAYO,DOMINGO,2021-05-16,14,Vialidad,Lesiones por siniestros viales,NO,NO,BOCA,4,-34.625081,-58.361443,1
871599,2021,MARZO,VIERNES,2021-03-12,1,Vialidad,Lesiones por siniestros viales,NO,NO,NUÑEZ,13,-34.554031,-58.462681,1
871877,2021,MAYO,DOMINGO,2021-05-09,12,Vialidad,Lesiones por siniestros viales,NO,NO,NUÑEZ,13,-34.554481,-58.463544,1
871926,2021,ENERO,JUEVES,2021-01-07,10,Vialidad,Lesiones por siniestros viales,NO,NO,NUÑEZ,13,-34.548259,-58.468288,1
875588,2021,ENERO,MARTES,2021-01-05,11,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.615783,-58.418476,1
875636,2021,ENERO,MIERCOLES,2021-01-06,15,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.608538,-58.417512,1
878055,2021,ENERO,MIERCOLES,2021-01-06,11,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.573077,-58.503602,1
878115,2021,ENERO,SABADO,2021-01-09,0,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.568951,-58.477215,1
878221,2021,MARZO,VIERNES,2021-03-12,17,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.574711,-58.499581,1
878422,2021,ENERO,JUEVES,2021-01-07,16,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.575688,-58.486621,1
878572,2021,MARZO,MARTES,2021-03-09,21,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.580885,-58.493452,1
878893,2021,ENERO,JUEVES,2021-01-07,14,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.609522,-58.461641,1
878986,2021,MARZO,MIERCOLES,2021-03-17,13,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.627945,-58.449314,1
879008,2021,MARZO,VIERNES,2021-03-19,17,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.616733,-58.432717,1
879160,2021,MARZO,LUNES,2021-03-08,10,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.629179,-58.441762,1
879240,2021,MARZO,LUNES,2021-03-08,11,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.617185,-58.428796,1
879257,2021,MARZO,VIERNES,2021-03-12,9,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.622072,-58.427799,1
879307,2021,MAYO,LUNES,2021-05-10,10,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.622543,-58.430762,1
885761,2021,MAYO,JUEVES,2021-05-13,9,Vialidad,Lesiones por siniestros viales,NO,NO,NUÑEZ,13,-34.553626,-58.469832,1
889688,2021,ENERO,VIERNES,2021-01-08,0,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.621319,-58.422432,1
889858,2021,MARZO,LUNES,2021-03-15,9,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.607245,-58.423806,1
889893,2021,MARZO,VIERNES,2021-03-12,9,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.600765,-58.415141,1
890057,2021,MAYO,LUNES,2021-05-17,14,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.600261,-58.423688,1
892815,2021,MARZO,MIERCOLES,2021-03-10,19,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.573097,-58.496359,1
892939,2021,ENERO,SABADO,2021-01-09,6,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.572748,-58.481638,1
892966,2021,MARZO,MIERCOLES,2021-03-10,19,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.564844,-58.489289,1
893011,2021,MARZO,LUNES,2021-03-15,19,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.574985,-58.487564,1
893452,2021,MARZO,MARTES,2021-03-09,16,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA URQUIZA,12,-34.564862,-58.48084,1
893487,2021,ENERO,SABADO,2021-01-09,3,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.621727,-58.444354,1
893493,2021,ENERO,JUEVES,2021-01-07,18,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.609522,-58.461641,1
893849,2021,MAYO,SABADO,2021-05-22,5,Vialidad,Lesiones por siniestros viales,NO,NO,CABALLITO,6,-34.619767,-58.437334,1
897982,2021,MARZO,SABADO,2021-03-13,21,Vialidad,Lesiones por siniestros viales,NO,NO,NUÑEZ,13,-34.53660573902743,-58.470649116053615,1
901979,2021,ENERO,DOMINGO,2021-01-03,NULL,Vialidad,Lesiones por siniestros viales,NO,NO,ALMAGRO,5,-34.61317,-58.420637,1
902995,2021,MARZO,SABADO,2021-03-13,4,Vialidad,Lesiones por siniestros viales,NO,NO,BOCA,4,-34.632069,-58.355899,1
903134,2021,MARZO,LUNES,2021-03-15,8,Vialidad,Lesiones por siniestros viales,NO,NO,BOCA,4,-34.640547,-58.369109,1
905110,2021,MAYO,DOMINGO,2021-05-23,10,Homicidios,Homicidios dolosos,NO,NO,ALMAGRO,5,-34.614406,-58.41731,1
905206,2021,MAYO,MARTES,2021-05-11,14,Homicidios,Homicidios dolosos,NO,NO,NUÑEZ,13,-34.551535,-58.467599,1
918372,2021,ENERO,MIERCOLES,2021-01-06,7,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.636144,-58.3584,1
918404,2021,ENERO,SABADO,2021-01-09,0,Amenazas,Amenazas,NO,NO,BOCA,4,-34.630925,-58.357876,1
918416,2021,ENERO,SABADO,2021-01-02,7,Lesiones,Lesiones Dolosas,NO,NO,CABALLITO,6,-34.629816,-58.446063,1
918445,2021,MARZO,LUNES,2021-03-08,0,Amenazas,Amenazas,NO,NO,CABALLITO,6,-34.626671,-58.429702,1
918466,2021,ENERO,VIERNES,2021-01-01,21,Lesiones,Lesiones Dolosas,NO,NO,CABALLITO,6,-34.623393,-58.448003,1
918498,2021,MARZO,DOMINGO,2021-03-07,0,Amenazas,Amenazas,NO,NO,ALMAGRO,5,-34.615919,-58.418343,1
918502,2021,ENERO,VIERNES,2021-01-08,4,Lesiones,Lesiones Dolosas,NO,NO,CABALLITO,6,-34.615031,-58.443734,1
918711,2021,ENERO,VIERNES,2021-01-01,0,Amenazas,Amenazas,NO,NO,NUÑEZ,13,-34.544272,-58.471518,1
918723,2021,ENERO,VIERNES,2021-01-01,14,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.636048,-58.363094,1
918741,2021,ENERO,VIERNES,2021-01-01,6,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.627358,-58.361163,1
918807,2021,ENERO,VIERNES,2021-01-01,3,Lesiones,Lesiones Dolosas,NO,NO,ALMAGRO,5,-34.603319,-58.419515,1
939605,2021,MAYO,LUNES,2021-05-10,19,Amenazas,Amenazas,NO,NO,BOCA,4,-34.647694,-58.367179,1
940369,2021,MARZO,LUNES,2021-03-08,0,Amenazas,Amenazas,NO,NO,BOCA,4,-34.64668,-58.366724,1
941870,2021,MARZO,MARTES,2021-03-16,0,Amenazas,Amenazas,NO,NO,BOCA,4,-34.645006,-58.365444,1
942104,2021,ENERO,JUEVES,2021-01-07,21,Amenazas,Amenazas,NO,NO,BOCA,4,-34.644669,-58.367544,1
942180,2021,MAYO,MARTES,2021-05-18,16,Amenazas,Amenazas,NO,NO,BOCA,4,-34.644553,-58.362916,1
942259,2021,MAYO,LUNES,2021-05-17,14,Amenazas,Amenazas,NO,NO,BOCA,4,-34.644459,-58.367018,1
942647,2021,MARZO,MIERCOLES,2021-03-17,14,Amenazas,Amenazas,NO,NO,BOCA,4,-34.64407,-58.361864,1
942721,2021,MARZO,SABADO,2021-03-13,17,Amenazas,Amenazas,NO,NO,BOCA,4,-34.643981,-58.361023,1
943088,2021,MARZO,VIERNES,2021-03-12,23,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.643602,-58.362633,1
943095,2021,ENERO,VIERNES,2021-01-08,16,Amenazas,Amenazas,NO,NO,BOCA,4,-34.643598,-58.362524,1
943325,2021,MARZO,MIERCOLES,2021-03-17,20,Amenazas,Amenazas,NO,NO,BOCA,4,-34.643405,-58.362017,1
943441,2021,MARZO,DOMINGO,2021-03-07,18,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.643284,-58.361859,1
944469,2021,MARZO,MARTES,2021-03-09,19,Amenazas,Amenazas,NO,NO,BOCA,4,-34.642268,-58.365231,1
944541,2021,MAYO,SABADO,2021-05-22,20,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.64215,-58.361689,1
944564,2021,MAYO,JUEVES,2021-05-20,14,Amenazas,Amenazas,NO,NO,BOCA,4,-34.642115,-58.367357,1
944673,2021,ENERO,SABADO,2021-01-02,14,Amenazas,Amenazas,NO,NO,BOCA,4,-34.641954,-58.367381,1
945718,2021,MARZO,JUEVES,2021-03-11,2,Amenazas,Amenazas,NO,NO,BOCA,4,-34.640572,-58.364656,1
945729,2021,MARZO,MIERCOLES,2021-03-10,0,Amenazas,Amenazas,NO,NO,BOCA,4,-34.640564,-58.364694,1
946442,2021,MARZO,VIERNES,2021-03-19,14,Amenazas,Amenazas,NO,NO,BOCA,4,-34.639608,-58.369255,1
946668,2021,MARZO,SABADO,2021-03-20,22,Amenazas,Amenazas,NO,NO,BOCA,4,-34.639404,-58.364566,1
946882,2021,MARZO,JUEVES,2021-03-18,16,Amenazas,Amenazas,NO,NO,BOCA,4,-34.63923,-58.364077,1
947150,2021,ENERO,SABADO,2021-01-02,17,Amenazas,Amenazas,NO,NO,BOCA,4,-34.63895,-58.367255,1
947168,2021,MARZO,MIERCOLES,2021-03-10,15,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.638944,-58.359811,1
947262,2021,MARZO,DOMINGO,2021-03-21,7,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.638842,-58.367334,1
947263,2021,MARZO,DOMINGO,2021-03-21,6,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.638842,-58.367334,1
947265,2021,ENERO,MIERCOLES,2021-01-06,3,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.638842,-58.367334,1
947282,2021,MARZO,DOMINGO,2021-03-07,0,Amenazas,Amenazas,NO,NO,BOCA,4,-34.638808,-58.367379,1
947330,2021,MAYO,VIERNES,2021-05-14,15,Amenazas,Amenazas,NO,NO,BOCA,4,-34.638768,-58.358089,1
947532,2021,MAYO,LUNES,2021-05-17,0,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.638489,-58.36065,1
948083,2021,ENERO,VIERNES,2021-01-01,6,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.637921,-58.366483,1
948117,2021,MAYO,DOMINGO,2021-05-16,18,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.637878,-58.362711,1
948382,2021,ENERO,JUEVES,2021-01-07,23,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.637544,-58.359392,1
949274,2021,MAYO,LUNES,2021-05-17,0,Amenazas,Amenazas,NO,NO,BOCA,4,-34.636718,-58.359878,1
949301,2021,ENERO,LUNES,2021-01-04,10,Amenazas,Amenazas,NO,NO,BOCA,4,-34.636677,-58.362359,1
949784,2021,MAYO,JUEVES,2021-05-20,15,Amenazas,Amenazas,NO,NO,BOCA,4,-34.636197,-58.367016,1
949833,2021,MAYO,DOMINGO,2021-05-16,20,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.636144,-58.3584,1
949930,2021,ENERO,VIERNES,2021-01-01,14,Amenazas,Amenazas,NO,NO,BOCA,4,-34.636048,-58.363094,1
949999,2021,MARZO,JUEVES,2021-03-18,18,Amenazas,Amenazas,NO,NO,BOCA,4,-34.635972,-58.360611,1
950181,2021,ENERO,MARTES,2021-01-05,22,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.63586,-58.356887,1
950243,2021,ENERO,SABADO,2021-01-02,22,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.63578,-58.35734,1
950244,2021,ENERO,LUNES,2021-01-04,13,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.63578,-58.35734,1
950246,2021,ENERO,SABADO,2021-01-02,22,Amenazas,Amenazas,NO,NO,BOCA,4,-34.63578,-58.35734,1
950247,2021,ENERO,LUNES,2021-01-04,13,Amenazas,Amenazas,NO,NO,BOCA,4,-34.63578,-58.35734,1
950268,2021,MARZO,DOMINGO,2021-03-21,7,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.635766,-58.354788,1
950510,2021,MARZO,LUNES,2021-03-08,8,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.635526,-58.369205,1
950579,2021,MARZO,LUNES,2021-03-15,22,Amenazas,Amenazas,NO,NO,BOCA,4,-34.635433,-58.369298,1
950580,2021,MARZO,LUNES,2021-03-15,9,Amenazas,Amenazas,NO,NO,BOCA,4,-34.635433,-58.369298,1
950677,2021,MARZO,JUEVES,2021-03-11,21,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.635318,-58.358894,1
950708,2021,MAYO,SABADO,2021-05-15,18,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.635294,-58.357213,1
950767,2021,MARZO,MIERCOLES,2021-03-10,15,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.635242,-58.362492,1
950768,2021,MAYO,SABADO,2021-05-22,15,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.635242,-58.362492,1
950832,2021,MARZO,LUNES,2021-03-08,16,Amenazas,Amenazas,NO,NO,BOCA,4,-34.635155,-58.361122,1
952042,2021,ENERO,VIERNES,2021-01-01,6,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.634003,-58.360592,1
952044,2021,ENERO,VIERNES,2021-01-01,6,Amenazas,Amenazas,NO,NO,BOCA,4,-34.634003,-58.360592,1
952045,2021,ENERO,MIERCOLES,2021-01-06,10,Amenazas,Amenazas,NO,NO,BOCA,4,-34.634003,-58.360592,1
952147,2021,MARZO,SABADO,2021-03-13,3,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.633889,-58.354742,1
952148,2021,MARZO,SABADO,2021-03-13,3,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.633889,-58.354742,1
952168,2021,MAYO,JUEVES,2021-05-20,14,Amenazas,Amenazas,NO,NO,BOCA,4,-34.633885,-58.359819,1
952262,2021,ENERO,JUEVES,2021-01-07,0,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.633775,-58.36164,1
952264,2021,ENERO,JUEVES,2021-01-07,0,Amenazas,Amenazas,NO,NO,BOCA,4,-34.633775,-58.36164,1
952689,2021,MARZO,JUEVES,2021-03-11,0,Amenazas,Amenazas,NO,NO,BOCA,4,-34.633395,-58.354042,1
952889,2021,MARZO,SABADO,2021-03-20,0,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.633209,-58.358881,1
952978,2021,MARZO,LUNES,2021-03-08,23,Amenazas,Amenazas,NO,NO,BOCA,4,-34.633129,-58.360482,1
953023,2021,MAYO,DOMINGO,2021-05-09,7,Amenazas,Amenazas,NO,NO,BOCA,4,-34.633102,-58.362043,1
953277,2021,MARZO,LUNES,2021-03-08,22,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.632845,-58.360345,1
953301,2021,MARZO,VIERNES,2021-03-19,13,Amenazas,Amenazas,NO,NO,BOCA,4,-34.632824,-58.356682,1
953361,2021,MARZO,DOMINGO,2021-03-07,22,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.632771,-58.36873,1
955104,2021,MARZO,VIERNES,2021-03-12,12,Amenazas,Amenazas,NO,NO,BOCA,4,-34.631188,-58.362665,1
955334,2021,MAYO,MIERCOLES,2021-05-12,18,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.631044,-58.362363,1
957149,2021,MAYO,JUEVES,2021-05-20,15,Amenazas,Amenazas,NO,NO,BOCA,4,-34.629725,-58.367413,1
957258,2021,MARZO,JUEVES,2021-03-11,17,Lesiones,Lesiones Dolosas,NO,NO,CABALLITO,6,-34.62963,-58.445353,1
957259,2021,MARZO,JUEVES,2021-03-11,17,Amenazas,Amenazas,NO,NO,CABALLITO,6,-34.62963,-58.445353,1
957354,2021,MAYO,LUNES,2021-05-10,17,Amenazas,Amenazas,NO,NO,BOCA,4,-34.629568,-58.362643,1
957499,2021,MAYO,DOMINGO,2021-05-16,20,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.629457,-58.362458,1
958013,2021,MARZO,JUEVES,2021-03-11,1,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.629115,-58.365036,1
958996,2021,MAYO,VIERNES,2021-05-21,1,Amenazas,Amenazas,NO,NO,BOCA,4,-34.628513,-58.36593,1
959082,2021,ENERO,VIERNES,2021-01-01,10,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.628454,-58.366024,1
959313,2021,MAYO,JUEVES,2021-05-20,17,Lesiones,Lesiones Dolosas,NO,NO,CABALLITO,6,-34.628339,-58.438737,1
959942,2021,MARZO,JUEVES,2021-03-18,16,Amenazas,Amenazas,NO,NO,CABALLITO,6,-34.627939,-58.449731,1
960368,2021,MARZO,VIERNES,2021-03-19,12,Lesiones,Lesiones Dolosas,NO,NO,BOCA,4,-34.62775,-58.364929,1
960370,2021,MARZO,VIERNES,2021-03-19,12,Amenazas,Amenazas,NO,NO,BOCA,4,-34.62775,-58.364929,1
961020,2021,MARZO,VIERNES,2021-03-19,15,Amenazas,Amenazas,NO,NO,CABALLITO,6,-34.627261,-58.441084,1
961779,2021,ENERO,JUEVES,2021-01-07,0,Amenazas,Amenazas,NO,NO,CABALLITO,6,-34.626858,-58.449734,1
961996,2021,MARZO,DOMINGO,2021-03-14,21,Amenazas,Amenazas,NO,NO,CABALLITO,6,-34.626719,-58.453158,1
962221,2021,MAYO,MIERCOLES,2021-05-19,8,Lesiones,Lesiones Dolosas,NO,NO,CABALLITO,6,-34.626553,-58.441485,1
963547,2021,MAYO,DOMINGO,2021-05-16,16,Amenazas,Amenazas,NO,NO,CABALLITO,6,-34.625629,-58.454032,1
963552,2021,MARZO,JUEVES,2021-03-11,18,Amenazas,Amenazas,NO,NO,CABALLITO,6,-34.625626,-58.448541,1
